src_region,dst_region,edge_weight,edge_type
cRSC-b,cSuC,0.09227233824420887,contra_internal
iRSC-b,iSN,0.00702710675514145,ipsi
cRSC-b,cSN,0.00702710675514145,contra_internal
iRSC-b,iS1-b,0.037062524185424724,ipsi
cRSC-b,cS1-b,0.037062524185424724,contra_internal
iRSC-b,iTeA,0.050158226671151086,ipsi
cRSC-b,cTeA,0.050158226671151086,contra_internal
iRSC-b,iV,0.0561246342337355,ipsi
cRSC-b,cV,0.0561246342337355,contra_internal
iRSC-b,iV-b,0.046507883102711846,ipsi
cRSC-b,cV-b,0.046507883102711846,contra_internal
iRSC-b,iVTA,0.008435801748664453,ipsi
cRSC-b,cVTA,0.008435801748664453,contra_internal
iRSA,iCg,0.13626654094240565,ipsi
cRSA,cCg,0.13626654094240565,contra_internal
iRSA,iDpMe,0.05240673297962767,ipsi
cRSA,cDpMe,0.05240673297962767,contra_internal
iRSA,iCPu,0.17520809807241838,ipsi
cRSA,cCPu,0.17520809807241838,contra_internal
iRSA,iPnO,0.020201673780743553,ipsi
cRSA,cPnO,0.020201673780743553,contra_internal
iRSA,iEct,0.016690617317501655,ipsi
cRSA,cEct,0.016690617317501655,contra_internal
iRSA,iLEnt,0.012405037740649699,ipsi
cRSA,cLEnt,0.012405037740649699,contra_internal
iRSA,iEnt,0.012259096128204866,ipsi
cRSA,cEnt,0.012259096128204866,contra_internal
iRSA,iIC,0.03011529910343825,ipsi
cRSA,cIC,0.03011529910343825,contra_internal
iRSA,iLDThal,0.0962738341027189,ipsi
cRSA,cLDThal,0.0962738341027189,contra_internal
iRSA,iCauThal,0.010497573181089353,ipsi
cRSA,cCauThal,0.010497573181089353,contra_internal
iRSA,iM1,0.13944824719371754,ipsi
cRSA,cM1,0.13944824719371754,contra_internal
iRSA,iM2,0.29052695308616633,ipsi
cRSA,cM2,0.29052695308616633,contra_internal
iRSA,iM,0.22061793031153532,ipsi
cRSA,cM,0.22061793031153532,contra_internal
iRSA,iPAG,0.07023634653734402,ipsi
cRSA,cPAG,0.07023634653734402,contra_internal
iRSA,iPS,0.02673426534881104,ipsi
cRSA,cPS,0.02673426534881104,contra_internal
iRSA,iRSC,0.21997450968692092,ipsi
cRSA,cRSC,0.21997450968692092,contra_internal
iRSA,iRSC-b,0.16606385475438692,ipsi
cRSA,cRSC-b,0.16606385475438692,contra_internal
iRSA,iVMThal,0.0173353157267617,ipsi
cRSA,cVMThal,0.0173353157267617,contra_internal
iRSA,iSuC,0.132769369571516,ipsi
cRSA,cSuC,0.132769369571516,contra_internal
iRSA,iSN,0.01050431817813139,ipsi
cRSA,cSN,0.01050431817813139,contra_internal
iRSA,iS1-b,0.054621017571018476,ipsi
cRSA,cS1-b,0.054621017571018476,contra_internal
iRSA,iV,0.07667922755049923,ipsi
cRSA,cV,0.07667922755049923,contra_internal
iRSA,iV-b,0.040203880830369305,ipsi
cRSA,cV-b,0.040203880830369305,contra_internal
iRSA,iVTA,0.012601426214775677,ipsi
cRSA,cVTA,0.012601426214775677,contra_internal
iVMThal,iCg,0.053156492596598125,ipsi
cVMThal,cCg,0.053156492596598125,contra_internal
iVMThal,iTC,0.009404650528622731,ipsi
cVMThal,cTC,0.009404650528622731,contra_internal
iVMThal,iAI,0.029931250904126922,ipsi
cVMThal,cAI,0.029931250904126922,contra_internal
iVMThal,iAI-b,0.01834598297121919,ipsi
cVMThal,cAI-b,0.01834598297121919,contra_internal
iVMThal,iMDThal,0.014664043971481437,ipsi
cVMThal,cMDThal,0.014664043971481437,contra_internal
iVMThal,iDpMe,0.0725001635295136,ipsi
cVMThal,cDpMe,0.0725001635295136,contra_internal
iVMThal,iAu,0.01831107040739128,ipsi
cVMThal,cAu,0.01831107040739128,contra_internal
iVMThal,iCl,0.0094216011771753,ipsi
cVMThal,cCl,0.0094216011771753,contra_internal
iVMThal,iCPu,0.405646484172646,ipsi
cVMThal,cCPu,0.405646484172646,contra_internal
iVMThal,iPnO,0.03348286988006316,ipsi
cVMThal,cPnO,0.03348286988006316,contra_internal
iVMThal,iIC,0.05805799258549474,ipsi
cVMThal,cIC,0.05805799258549474,contra_internal
iVMThal,iLDThal,0.012809630725624162,ipsi
cVMThal,cLDThal,0.012809630725624162,contra_internal
iVMThal,iCauThal,0.014361245207053239,ipsi
cVMThal,cCauThal,0.014361245207053239,contra_internal
iVMThal,iM1,0.4297393822994672,ipsi
cVMThal,cM1,0.4297393822994672,contra_internal
iVMThal,iM2,0.39151091936431553,ipsi
cVMThal,cM2,0.39151091936431553,contra_internal
iVMThal,iM,0.4109869031229032,ipsi
cVMThal,cM,0.4109869031229032,contra_internal
iVMThal,iDP,0.01682882049952653,ipsi
cVMThal,cDP,0.01682882049952653,contra_internal
iVMThal,iMO,0.00684011555559994,ipsi
cVMThal,cMO,0.00684011555559994,contra_internal
iVMThal,iPAG,0.10061267907059743,ipsi
cVMThal,cPAG,0.10061267907059743,contra_internal
iVMThal,iPrL,0.050658008160193606,ipsi
cVMThal,cPrL,0.050658008160193606,contra_internal
iVMThal,iVLThal,0.009196413440621054,ipsi
cVMThal,cVLThal,0.009196413440621054,contra_internal
iVMThal,iRSC,0.00807301398002913,ipsi
cVMThal,cRSC,0.00807301398002913,contra_internal
iVMThal,iRSA,0.00807301398002913,ipsi
cVMThal,cRSA,0.00807301398002913,contra_internal
iVMThal,iSuC,0.0919428274091282,ipsi
cVMThal,cSuC,0.0919428274091282,contra_internal
iVMThal,iS2,0.17513356428588267,ipsi
cVMThal,cS2,0.17513356428588267,contra_internal
iVMThal,iS1,0.16892554072667593,ipsi
cVMThal,cS1,0.16892554072667593,contra_internal
iVMThal,iS1-b,0.29302016752579085,ipsi
cVMThal,cS1-b,0.29302016752579085,contra_internal
iVMThal,iIns,0.024575523877988666,ipsi
cVMThal,cIns,0.024575523877988666,contra_internal
iVMThal,iV,0.00855958083945894,ipsi
cVMThal,cV,0.00855958083945894,contra_internal
iVMThal,iVTA,0.01375671028674564,ipsi
cVMThal,cVTA,0.01375671028674564,contra_internal
iSuC,iDpMe,0.05928044977734727,ipsi
cSuC,cDpMe,0.05928044977734727,contra_internal
iSuC,iPnO,0.02845519415316972,ipsi
cSuC,cPnO,0.02845519415316972,contra_internal
iSuC,iIC,0.06582662990201754,ipsi
cSuC,cIC,0.06582662990201754,contra_internal
iSuC,iCauThal,0.022037366192957045,ipsi
cSuC,cCauThal,0.022037366192957045,contra_internal
iSuC,iSC,0.01060240984845503,ipsi
cSuC,cSC,0.01060240984845503,contra_internal
iSuC,iPAG,0.08803263344960051,ipsi
cSuC,cPAG,0.08803263344960051,contra_internal
iot,iTC,0.03475915636355651,ipsi
cot,cTC,0.03475915636355651,contra_internal
iot,iAI,0.030394690127020306,ipsi
cot,cAI,0.030394690127020306,contra_internal
iot,iAI-b,0.014515288790521358,ipsi
cot,cAI-b,0.014515288790521358,contra_internal
iot,iAIP,0.007192615448439231,ipsi
cot,cAIP,0.007192615448439231,contra_internal
iot,iMDThal,0.009470740322431056,ipsi
cot,cMDThal,0.009470740322431056,contra_internal
iot,iDpMe,0.01750189364685195,ipsi
cot,cDpMe,0.01750189364685195,contra_internal
iot,iBLP,0.061209007371661454,ipsi
cot,cBLP,0.061209007371661454,contra_internal
iot,iBLA,0.03378095847993863,ipsi
cot,cBLA,0.03378095847993863,contra_internal
iot,iBMA,0.011085091205037544,ipsi
cot,cBMA,0.011085091205037544,contra_internal
iot,iDEn,0.024384690414415707,ipsi
cot,cDEn,0.024384690414415707,contra_internal
iot,iEn,0.023914581140824977,ipsi
cot,cEn,0.023914581140824977,contra_internal
iot,iIC,0.01750189364685195,ipsi
cot,cIC,0.01750189364685195,contra_internal
iot,iVTA,0.015660016686849222,ipsi
cot,cVTA,0.015660016686849222,contra_internal
iSN,iAcb,0.0634056704823612,ipsi
cSN,cAcb,0.0634056704823612,contra_internal
iSN,iTC,0.018800052337535927,ipsi
cSN,cTC,0.018800052337535927,contra_internal
iSN,iMDThal,0.01820577865846796,ipsi
cSN,cMDThal,0.01820577865846796,contra_internal
iSN,iDpMe,0.23920097228594464,ipsi
cSN,cDpMe,0.23920097228594464,contra_internal
iSN,iCPu,0.8412930734158228,ipsi
cSN,cCPu,0.8412930734158228,contra_internal
iSN,iIC,0.23794279395255585,ipsi
cSN,cIC,0.23794279395255585,contra_internal
iSN,iPAG,0.07207286645570816,ipsi
cSN,cPAG,0.07207286645570816,contra_internal
iSN,iRSC,0.01144872935343674,ipsi
cSN,cRSC,0.01144872935343674,contra_internal
iSN,iRSC-b,0.00766126014862279,ipsi
cSN,cRSC-b,0.00766126014862279,contra_internal
iSN,iRSA,0.01144872935343674,ipsi
cSN,cRSA,0.01144872935343674,contra_internal
iSN,iVMThal,0.04452628407712803,ipsi
cSN,cVMThal,0.04452628407712803,contra_internal
iSN,iSuC,0.21187612665730488,ipsi
cSN,cSuC,0.21187612665730488,contra_internal
iSN,iot,0.026139825489253535,ipsi
cSN,cot,0.026139825489253535,contra_internal
iSN,iVTA,0.01704203874615057,ipsi
cSN,cVTA,0.01704203874615057,contra_internal
iS2,iAcb,0.011224878201325061,ipsi
cS2,cAcb,0.011224878201325061,contra_internal
iS2,iAI,0.03127452915696469,ipsi
cS2,cAI,0.03127452915696469,contra_internal
iS2,iAI-b,0.03996967069340739,ipsi
cS2,cAI-b,0.03996967069340739,contra_internal
iS2,iAIP,0.05070846590269301,ipsi
cS2,cAIP,0.05070846590269301,contra_internal
iS2,iDpMe,0.030698529858513738,ipsi
cS2,cDpMe,0.030698529858513738,contra_internal
iS2,iCl,0.02346704578681168,ipsi
cS2,cCl,0.02346704578681168,contra_internal
iS2,iCPu,0.49487592456964447,ipsi
cS2,cCPu,0.49487592456964447,contra_internal
iS2,iIC,0.028926102550452543,ipsi
cS2,cIC,0.028926102550452543,contra_internal
iS2,iCauThal,0.008653597976220697,ipsi
cS2,cCauThal,0.008653597976220697,contra_internal
iS2,iM1,0.30458436441375547,ipsi
cS2,cM1,0.30458436441375547,contra_internal
iS2,iM2,0.1128608256662389,ipsi
cS2,cM2,0.1128608256662389,contra_internal
iS2,iM,0.21776948926966896,ipsi
cS2,cM,0.21776948926966896,contra_internal
iS2,iDP,0.007011415354819,ipsi
cS2,cDP,0.007011415354819,contra_internal
iS2,iPRh,0.01039305500398506,ipsi
cS2,cPRh,0.01039305500398506,contra_internal
iS2,iVMThal,0.05402417116283613,ipsi
cS2,cVMThal,0.05402417116283613,contra_internal
iS2,iSuC,0.012414755238627999,ipsi
cS2,cSuC,0.012414755238627999,contra_internal
iS2,iSN,0.010895890707136889,ipsi
cS2,cSN,0.010895890707136889,contra_internal
iS2,iS1,0.2431028811445202,ipsi
cS2,cS1,0.2431028811445202,contra_internal
iS2,iS1-b,0.1470014613857099,ipsi
cS2,cS1-b,0.1470014613857099,contra_internal
iS2,iIns,0.15825421073415538,ipsi
cS2,cIns,0.15825421073415538,contra_internal
iS1,iAI,0.011605312937622736,ipsi
cS1,cAI,0.011605312937622736,contra_internal
iS1,iAI-b,0.024584181877484877,ipsi
cS1,cAI-b,0.024584181877484877,contra_internal
iS1,iAIP,0.02150108454421051,ipsi
cS1,cAIP,0.02150108454421051,contra_internal
iS1,iDpMe,0.02545215725577784,ipsi
cS1,cDpMe,0.02545215725577784,contra_internal
iS1,iAu,0.011022489817072203,ipsi
cS1,cAu,0.011022489817072203,contra_internal
iS1,iCl,0.015473562232957861,ipsi
cS1,cCl,0.015473562232957861,contra_internal
iS1,iCPu,0.5198166620227216,ipsi
cS1,cCPu,0.5198166620227216,contra_internal
iS1,iIC,0.024998669321669897,ipsi
cS1,cIC,0.024998669321669897,contra_internal
iS1,iM1,0.3255408149077363,ipsi
cS1,cM1,0.3255408149077363,contra_internal
iS1,iM2,0.10338358307350329,ipsi
cS1,cM2,0.10338358307350329,contra_internal
iS1,iM,0.2265846075207327,ipsi
cS1,cM,0.2265846075207327,contra_internal
iS1,iVMThal,0.043971529244539675,ipsi
cS1,cVMThal,0.043971529244539675,contra_internal
iS1,iSuC,0.011624685310163245,ipsi
cS1,cSuC,0.011624685310163245,contra_internal
iS1,iSN,0.01756730449176935,ipsi
cS1,cSN,0.01756730449176935,contra_internal
iS1,iS2,0.22524650712052127,ipsi
cS1,cS2,0.22524650712052127,contra_internal
iS1,iS1-b,0.08264267847921086,ipsi
cS1,cS1-b,0.08264267847921086,contra_internal
iS1,iIns,0.09163333407663994,ipsi
cS1,cIns,0.09163333407663994,contra_internal
iS1-b,iCg,0.02332040865598873,ipsi
cS1-b,cCg,0.02332040865598873,contra_internal
iS1-b,iAcb,0.016685014394015894,ipsi
cS1-b,cAcb,0.016685014394015894,contra_internal
iS1-b,iDpMe,0.04842733210776726,ipsi
cS1-b,cDpMe,0.04842733210776726,contra_internal
iS1-b,iAu,0.07775062066697001,ipsi
cS1-b,cAu,0.07775062066697001,contra_internal
iS1-b,iCPu,0.36443245013934,ipsi
cS1-b,cCPu,0.36443245013934,contra_internal
iS1-b,iPnO,0.01740844484295782,ipsi
cS1-b,cPnO,0.01740844484295782,contra_internal
iS1-b,iEct,0.01826392658200361,ipsi
cS1-b,cEct,0.01826392658200361,contra_internal
iS1-b,iLEnt,0.012158787708623489,ipsi
cS1-b,cLEnt,0.012158787708623489,contra_internal
iS1-b,iIC,0.03476997137501375,ipsi
cS1-b,cIC,0.03476997137501375,contra_internal
iS1-b,iLDThal,0.00990638898462875,ipsi
cS1-b,cLDThal,0.00990638898462875,contra_internal
iS1-b,iCauThal,0.014639121497036023,ipsi
cS1-b,cCauThal,0.014639121497036023,contra_internal
iS1-b,iM1,0.18349288983737597,ipsi
cS1-b,cM1,0.18349288983737597,contra_internal
iS1-b,iM2,0.1830847411569088,ipsi
cS1-b,cM2,0.1830847411569088,contra_internal
iS1-b,iM,0.1832888567427772,ipsi
cS1-b,cM,0.1832888567427772,contra_internal
iS1-b,iDP,0.015666337247761068,ipsi
cS1-b,cDP,0.015666337247761068,contra_internal
iS1-b,iVO,0.019528078858018428,ipsi
cS1-b,cVO,0.019528078858018428,contra_internal
iS1-b,iPAG,0.05415255703529253,ipsi
cS1-b,cPAG,0.05415255703529253,contra_internal
iS1-b,iPRh,0.008892298225433993,ipsi
cS1-b,cPRh,0.008892298225433993,contra_internal
iS1-b,iPrL,0.008926887114108073,ipsi
cS1-b,cPrL,0.008926887114108073,contra_internal
iS1-b,iVMThal,0.0376888182607812,ipsi
cS1-b,cVMThal,0.0376888182607812,contra_internal
iS1-b,iSuC,0.07442777480080137,ipsi
cS1-b,cSuC,0.07442777480080137,contra_internal
iS1-b,iSN,0.007963297373987877,ipsi
cS1-b,cSN,0.007963297373987877,contra_internal
iS1-b,iS2,0.07365649879885336,ipsi
cS1-b,cS2,0.07365649879885336,contra_internal
iS1-b,iS1,0.03500185047795251,ipsi
cS1-b,cS1,0.03500185047795251,contra_internal
iS1-b,iTeA,0.03728586021441949,ipsi
cS1-b,cTeA,0.03728586021441949,contra_internal
iS1-b,iV,0.018294748162513762,ipsi
cS1-b,cV,0.018294748162513762,contra_internal
iS1-b,iV-b,0.0069667143961217905,ipsi
cS1-b,cV-b,0.0069667143961217905,contra_internal
iSuM,iTC,0.08738323884055259,ipsi
cSuM,cTC,0.08738323884055259,contra_internal
iSuM,iHipp,0.10120512374576879,ipsi
cSuM,cHipp,0.10120512374576879,contra_internal
iSuM,iEnt,0.027808294249583185,ipsi
cSuM,cEnt,0.027808294249583185,contra_internal
iTeA,iAI,0.04244453568570288,ipsi
cTeA,cAI,0.04244453568570288,contra_internal
iTeA,iAI-b,0.03585205025930256,ipsi
cTeA,cAI-b,0.03585205025930256,contra_internal
iTeA,iAIP,0.051850365409255035,ipsi
cTeA,cAIP,0.051850365409255035,contra_internal
iTeA,iDpMe,0.0173042852586887,ipsi
cTeA,cDpMe,0.0173042852586887,contra_internal
iTeA,iAu,0.026345298453838324,ipsi
cTeA,cAu,0.026345298453838324,contra_internal
iTeA,iBLP,0.05995629700360343,ipsi
cTeA,cBLP,0.05995629700360343,contra_internal
iTeA,iBLA,0.04473517716374806,ipsi
cTeA,cBLA,0.04473517716374806,contra_internal
iTeA,iCA,0.019147051765760346,ipsi
cTeA,cCA,0.019147051765760346,contra_internal
iTeA,iCl,0.02856040153229425,ipsi
cTeA,cCl,0.02856040153229425,contra_internal
iTeA,iCPu,0.5431380617205671,ipsi
cTeA,cCPu,0.5431380617205671,contra_internal
iTeA,iEct,0.14421850004341605,ipsi
cTeA,cEct,0.14421850004341605,contra_internal
iTeA,iIC,0.010759606991824346,ipsi
cTeA,cIC,0.010759606991824346,contra_internal
iTeA,iLDThal,0.008163735862242692,ipsi
cTeA,cLDThal,0.008163735862242692,contra_internal
iTeA,iCauThal,0.017283823102427934,ipsi
cTeA,cCauThal,0.017283823102427934,contra_internal
iTeA,iM1,0.10877187294600739,ipsi
cTeA,cM1,0.10877187294600739,contra_internal
iTeA,iM2,0.06350482678966834,ipsi
cTeA,cM2,0.06350482678966834,contra_internal
iTeA,iM,0.0866455275067439,ipsi
cTeA,cM,0.0866455275067439,contra_internal
iTeA,iDP,0.012599072972200503,ipsi
cTeA,cDP,0.012599072972200503,contra_internal
iTeA,iPAG,0.01364788105144106,ipsi
cTeA,cPAG,0.01364788105144106,contra_internal
iTeA,iVMThal,0.00929395856853449,ipsi
cTeA,cVMThal,0.00929395856853449,contra_internal
iTeA,iSuC,0.07502002220525633,ipsi
cTeA,cSuC,0.07502002220525633,contra_internal
iTeA,iot,0.011465654941554208,ipsi
cTeA,cot,0.011465654941554208,contra_internal
iTeA,iS2,0.0988925121203094,ipsi
cTeA,cS2,0.0988925121203094,contra_internal
iTeA,iS1,0.04830492531696289,ipsi
cTeA,cS1,0.04830492531696289,contra_internal
iTeA,iS1-b,0.028175032531664188,ipsi
cTeA,cS1-b,0.028175032531664188,contra_internal
iTeA,iIns,0.05613781945043576,ipsi
cTeA,cIns,0.05613781945043576,contra_internal
iTeA,iV,0.08117091495390194,ipsi
cTeA,cV,0.08117091495390194,contra_internal
iTeA,iV-b,0.057518784864323526,ipsi
cTeA,cV-b,0.057518784864323526,contra_internal
iIns,iAI,0.04492637898241081,ipsi
cIns,cAI,0.04492637898241081,contra_internal
iIns,iAI-b,0.07705493251054749,ipsi
cIns,cAI-b,0.07705493251054749,contra_internal
iIns,iSN,0.0105743197061166,ipsi
cIns,cSN,0.0105743197061166,contra_internal
iV,iCg,0.07380216134476426,ipsi
cV,cCg,0.07380216134476426,contra_internal
iV,iAcb,0.0076949862735874505,ipsi
cV,cAcb,0.0076949862735874505,contra_internal
iV,iDpMe,0.023094336847441194,ipsi
cV,cDpMe,0.023094336847441194,contra_internal
iV,iAu,0.011900948230668493,ipsi
cV,cAu,0.011900948230668493,contra_internal
iV,iCPu,0.34850352883711566,ipsi
cV,cCPu,0.34850352883711566,contra_internal
iV,iHipp,0.008827538628951626,ipsi
cV,cHipp,0.008827538628951626,contra_internal
iV,iEct,0.055549611766941225,ipsi
cV,cEct,0.055549611766941225,contra_internal
iV,iLEnt,0.009964089927424872,ipsi
cV,cLEnt,0.009964089927424872,contra_internal
iV,iLDThal,0.14289658822465356,ipsi
cV,cLDThal,0.14289658822465356,contra_internal
iV,iCauThal,0.03717353924590419,ipsi
cV,cCauThal,0.03717353924590419,contra_internal
iV,iM1,0.06640554878063544,ipsi
cV,cM1,0.06640554878063544,contra_internal
iV,iM2,0.10380659386491228,ipsi
cV,cM2,0.10380659386491228,contra_internal
iV,iM,0.08545233696292086,ipsi
cV,cM,0.08545233696292086,contra_internal
iV,iSC,0.007847444477310023,ipsi
cV,cSC,0.007847444477310023,contra_internal
iV,iDP,0.009970254508730528,ipsi
cV,cDP,0.009970254508730528,contra_internal
iV,iVO,0.032836574602588105,ipsi
cV,cVO,0.032836574602588105,contra_internal
iV,iPrL,0.008385085545625923,ipsi
cV,cPrL,0.008385085545625923,contra_internal
iV,iRSC,0.10245280100374923,ipsi
cV,cRSC,0.10245280100374923,contra_internal
iV,iRSC-b,0.09033888697302953,ipsi
cV,cRSC-b,0.09033888697302953,contra_internal
iV,iRSA,0.10245280100374923,ipsi
cV,cRSA,0.10245280100374923,contra_internal
iV,iVMThal,0.022263184663473188,ipsi
cV,cVMThal,0.022263184663473188,contra_internal
iV,iSuC,0.0974036397900585,ipsi
cV,cSuC,0.0974036397900585,contra_internal
iV,iS1-b,0.023015177807146105,ipsi
cV,cS1-b,0.023015177807146105,contra_internal
iV,iTeA,0.04883898115418617,ipsi
cV,cTeA,0.04883898115418617,contra_internal
iV,iV-b,0.18186187533447554,ipsi
cV,cV-b,0.18186187533447554,contra_internal
iV-b,iCg,0.025924069574850626,ipsi
cV-b,cCg,0.025924069574850626,contra_internal
iV-b,iDpMe,0.008732533199279949,ipsi
cV-b,cDpMe,0.008732533199279949,contra_internal
iV-b,iCPu,0.14452045180224493,ipsi
cV-b,cCPu,0.14452045180224493,contra_internal
iV-b,iHipp,0.010275039614761571,ipsi
cV-b,cHipp,0.010275039614761571,contra_internal
iV-b,iEct,0.019203730059082876,ipsi
cV-b,cEct,0.019203730059082876,contra_internal
iV-b,iLEnt,0.08995656758691531,ipsi
cV-b,cLEnt,0.08995656758691531,contra_internal
iV-b,iEnt,0.05907166497718583,ipsi
cV-b,cEnt,0.05907166497718583,contra_internal
iV-b,iLDThal,0.06623126658672367,ipsi
cV-b,cLDThal,0.06623126658672367,contra_internal
iV-b,iCauThal,0.02461017806533376,ipsi
cV-b,cCauThal,0.02461017806533376,contra_internal
iV-b,iM1,0.02311938409703827,ipsi
cV-b,cM1,0.02311938409703827,contra_internal
iV-b,iM2,0.037024991567714896,ipsi
cV-b,cM2,0.037024991567714896,contra_internal
iV-b,iM,0.03012006291890737,ipsi
cV-b,cM,0.03012006291890737,contra_internal
iV-b,iVO,0.011184514958473208,ipsi
cV-b,cVO,0.011184514958473208,contra_internal
iV-b,iPS,0.017972872470265733,ipsi
cV-b,cPS,0.017972872470265733,contra_internal
iV-b,iPRh,0.010121738780283995,ipsi
cV-b,cPRh,0.010121738780283995,contra_internal
iV-b,iRSC,0.0545261973929041,ipsi
cV-b,cRSC,0.0545261973929041,contra_internal
iV-b,iRSC-b,0.04413331510841548,ipsi
cV-b,cRSC-b,0.04413331510841548,contra_internal
iV-b,iRSA,0.0545261973929041,ipsi
cV-b,cRSA,0.0545261973929041,contra_internal
iV-b,iVMThal,0.00844649159987092,ipsi
cV-b,cVMThal,0.00844649159987092,contra_internal
iV-b,iSuC,0.061102411288018306,ipsi
cV-b,cSuC,0.061102411288018306,contra_internal
iV-b,iot,0.008245020020653896,ipsi
cV-b,cot,0.008245020020653896,contra_internal
iV-b,iS1-b,0.007788887642047509,ipsi
cV-b,cS1-b,0.007788887642047509,contra_internal
iV-b,iTeA,0.0168101170543132,ipsi
cV-b,cTeA,0.0168101170543132,contra_internal
iV-b,iV,0.11160625217477857,ipsi
cV-b,cV,0.11160625217477857,contra_internal
iVTA,iAcb,0.28302249121639483,ipsi
cVTA,cAcb,0.28302249121639483,contra_internal
iVTA,iTC,0.02809367828090675,ipsi
cVTA,cTC,0.02809367828090675,contra_internal
iVTA,iMDThal,0.006812258095417296,ipsi
cVTA,cMDThal,0.006812258095417296,contra_internal
iVTA,iBLP,0.01865053564370983,ipsi
cVTA,cBLP,0.01865053564370983,contra_internal
iVTA,iBLA,0.009411386852984881,ipsi
cVTA,cBLA,0.009411386852984881,contra_internal
iVTA,iCA,0.008802668684759499,ipsi
cVTA,cCA,0.008802668684759499,contra_internal
iVTA,iCPu,0.16084265570674397,ipsi
cVTA,cCPu,0.16084265570674397,contra_internal
iVTA,iPAG,0.05321972391529767,ipsi
cVTA,cPAG,0.05321972391529767,contra_internal
iVTA,iPir,0.01022284058569196,ipsi
cVTA,cPir,0.01022284058569196,contra_internal
iVTA,iVLThal,0.013372406004870238,ipsi
cVTA,cVLThal,0.013372406004870238,contra_internal
iVTA,iot,0.301020212353718,ipsi
cVTA,cot,0.301020212353718,contra_internal
iCg,cCg,0.23929911309170246,cross_hemisphere
iCg,cAI,0.013681239107170435,cross_hemisphere
iCg,cAI-b,0.009652258655104677,cross_hemisphere
iCg,cAIP,0.007208796429664499,cross_hemisphere
iCg,cCl,0.03111488987952238,cross_hemisphere
iCg,cCPu,0.17939300168666483,cross_hemisphere
iCg,cPnO,0.013601507200952148,cross_hemisphere
iCg,cEct,0.007017472205508886,cross_hemisphere
iCg,cLEnt,0.015303233365528598,cross_hemisphere
iCg,cEnt,0.007930541897554285,cross_hemisphere
iCg,cM2,0.1057099700273283,cross_hemisphere
iCg,cM,0.055616715599201325,cross_hemisphere
iCg,cDP,0.023523776067656613,cross_hemisphere
iCg,cMO,0.01608701497650408,cross_hemisphere
iCg,cVO,0.036953126995960754,cross_hemisphere
iCg,cPAG,0.051085796797239895,cross_hemisphere
iCg,cPRh,0.008639880676100616,cross_hemisphere
iCg,cPrL,0.05288282058032957,cross_hemisphere
iCg,cVLThal,0.010416600470395177,cross_hemisphere
iCg,cRSC,0.048048227699310074,cross_hemisphere
iCg,cRSC-b,0.03393243862400114,cross_hemisphere
iCg,cRSA,0.048048227699310074,cross_hemisphere
iCg,cV,0.0070404019425129435,cross_hemisphere
iAcb,cPir,0.012942960411687292,cross_hemisphere
iTC,cTC,0.0369867875598262,cross_hemisphere
iTC,cDpMe,0.019000040676044,cross_hemisphere
iTC,cBLP,0.009117489236379176,cross_hemisphere
iTC,cBLA,0.009433649681358262,cross_hemisphere
iTC,cBMA,0.008909790880347037,cross_hemisphere
iTC,cCA,0.012141618704984975,cross_hemisphere
iTC,cPMCo,0.007900296731488867,cross_hemisphere
iTC,cIC,0.019844365731131474,cross_hemisphere
iTC,cLS,0.01798937466501735,cross_hemisphere
iTC,cMS,0.0141643940127251,cross_hemisphere
iTC,cPAG,0.14501795387279426,cross_hemisphere
iTC,cVLThal,0.011673538476429173,cross_hemisphere
iTC,cSuC,0.05509663635942901,cross_hemisphere
iTC,cot,0.02889141915368673,cross_hemisphere
iTC,cVTA,0.007204888474810058,cross_hemisphere
iAI,cAcb,0.07791995001917747,cross_hemisphere
iAI,cAI,0.3361623245153383,cross_hemisphere
iAI,cAI-b,0.18079227344646048,cross_hemisphere
iAI,cAIP,0.03947350977307584,cross_hemisphere
iAI,cBLP,0.01981146437772784,cross_hemisphere
iAI,cBLA,0.010360459271125446,cross_hemisphere
iAI,cCA,0.007133921381756228,cross_hemisphere
iAI,cCl,0.06094339423483651,cross_hemisphere
iAI,cCPu,0.5145557179464751,cross_hemisphere
iAI,cM1,0.17563674164575052,cross_hemisphere
iAI,cM2,0.099565531814261,cross_hemisphere
iAI,cM,0.1390325711005299,cross_hemisphere
iAI,cMO,0.028087958857668346,cross_hemisphere
iAI,cVO,0.027845910135498746,cross_hemisphere
iAI,cPrL,0.04710669501502597,cross_hemisphere
iAI,cS2,0.00882978846772125,cross_hemisphere
iAI,cIns,0.032340823499879844,cross_hemisphere
iAI-b,cCg,0.01963621374251457,cross_hemisphere
iAI-b,cAcb,0.07645033507039607,cross_hemisphere
iAI-b,cAI,0.15407150732082944,cross_hemisphere
iAI-b,cAI-b,0.1129409815193086,cross_hemisphere
iAI-b,cAIP,0.013503681990376055,cross_hemisphere
iAI-b,cMDThal,0.011305784085684526,cross_hemisphere
iAI-b,cCl,0.021370537768390322,cross_hemisphere
iAI-b,cCPu,0.3004744799072497,cross_hemisphere
iAI-b,cEct,0.010063069035869402,cross_hemisphere
iAI-b,cDEn,0.007103002712869732,cross_hemisphere
iAI-b,cM1,0.10788870832129879,cross_hemisphere
iAI-b,cM2,0.11596884681723353,cross_hemisphere
iAI-b,cM,0.11194494231031522,cross_hemisphere
iAI-b,cDP,0.11559492779237807,cross_hemisphere
